Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,58.0,58.48,57.88,58.36,58.36,718800
2010-03-02,58.68,58.68,57.96,58.6,58.6,552700
2010-03-03,58.32,58.88,58.32,58.84,58.84,398650
2010-03-04,58.8,59.28,58.4,59.12,59.12,561675
2010-03-05,59.24,60.52,58.92,59.76,59.76,761975
2010-03-08,60.0,60.08,59.56,59.92,59.92,347350
2010-03-09,60.0,60.0,58.68,59.32,59.32,486725
2010-03-10,59.2,59.52,59.16,59.4,59.4,327250
2010-03-11,59.4,59.6,59.2,59.56,59.56,318700
2010-03-12,59.84,60.04,59.36,59.72,59.72,493450
2010-03-15,59.6,59.96,59.24,59.4,59.4,382750
2010-03-16,59.84,59.84,59.24,59.44,59.44,383950
2010-03-17,59.44,59.8,59.28,59.68,59.68,534925
2010-03-18,59.44,60.0,59.44,60.0,60.0,380700
2010-03-19,60.48,61.08,60.12,60.8,60.8,2216050
2010-03-22,60.8,61.2,60.08,61.12,61.12,653675
2010-03-23,61.2,61.88,60.84,61.36,61.36,519400
2010-03-24,59.36,59.36,58.24,58.36,58.36,695100
2010-03-25,58.56,58.76,58.16,58.44,58.44,402150
2010-03-26,58.12,58.76,57.64,57.92,57.92,487800
2010-03-29,58.2,58.64,57.88,58.48,58.48,432775
2010-03-30,58.48,59.12,58.48,58.84,58.84,428700
2010-03-31,58.88,59.32,58.12,58.16,58.16,565150
2010-04-01,58.92,59.32,58.52,59.2,59.2,448050
2010-04-06,59.76,59.84,59.44,59.56,59.56,403800
2010-04-07,59.44,59.52,58.72,58.72,58.72,409925
2010-04-08,58.44,58.64,57.76,57.8,57.8,607000
2010-04-09,58.32,58.32,57.8,58.16,58.16,435750
2010-04-12,58.28,59.72,58.28,59.68,59.68,602850
2010-04-13,59.28,59.88,59.28,59.6,59.6,453850
2010-04-14,59.68,59.8,59.0,59.8,59.8,357925
2010-04-15,59.72,60.08,59.2,59.84,59.84,359375
2010-04-16,59.8,59.96,59.24,59.6,59.6,771275
2010-04-19,59.12,59.6,58.68,58.8,58.8,308275
2010-04-20,59.28,60.36,59.24,59.72,59.72,525750
2010-04-21,59.76,59.92,59.36,59.48,59.48,267100
2010-04-22,59.24,60.28,59.08,59.32,59.32,658900
2010-04-23,59.32,59.72,59.12,59.48,59.48,455800
2010-04-26,59.96,60.32,59.76,59.92,59.92,259250
2010-04-27,59.4,59.6,57.48,57.48,57.48,708200
2010-04-28,57.0,57.24,55.84,55.96,55.96,703850
2010-04-29,56.04,57.2,55.68,57.08,57.08,526325
2010-04-30,57.04,57.12,56.12,56.12,56.12,413375
2010-05-03,55.92,56.24,55.88,56.24,56.24,258125
2010-05-04,56.04,57.04,55.56,55.88,55.88,534350
2010-05-05,55.36,56.32,55.36,55.72,55.72,486950
2010-05-06,55.56,57.68,55.36,56.32,56.32,860375
2010-05-07,55.48,56.24,54.48,55.08,55.08,899900
2010-05-10,56.0,57.44,55.68,57.32,57.32,670275
2010-05-11,57.0,57.16,56.24,56.76,56.76,317475
2010-05-12,56.44,58.44,56.44,57.88,57.88,430475
2010-05-14,58.96,58.96,57.24,57.36,57.36,479875
2010-05-17,56.72,57.4,56.32,56.52,56.52,405175
2010-05-18,57.12,57.88,56.96,57.6,57.6,402475
2010-05-19,57.24,57.4,56.12,56.24,56.24,460875
2010-05-20,56.4,56.48,54.4,54.88,54.88,855875
2010-05-21,54.4,54.92,54.12,54.88,54.88,832900
2010-05-25,54.4,54.8,53.64,53.92,53.92,516000
2010-05-26,54.6,56.36,54.6,55.96,55.96,801025
2010-05-27,56.36,57.6,55.8,57.6,57.6,451000
2010-05-28,58.24,59.12,57.84,58.52,58.52,497200
2010-05-31,58.04,58.76,57.8,58.0,58.0,156700
2010-06-01,57.64,58.12,56.96,57.68,57.68,427875
2010-06-02,57.4,57.64,56.68,56.88,56.88,574450
2010-06-03,57.64,58.0,57.4,57.48,57.48,494350
2010-06-04,57.88,58.0,56.4,56.4,56.4,477350
2010-06-07,56.0,57.16,56.0,56.76,56.76,447400
2010-06-08,56.68,57.48,56.6,57.16,57.16,558600
2010-06-09,57.28,57.92,57.08,57.68,57.68,465400
2010-06-10,57.64,58.8,57.56,58.76,58.76,405700
2010-06-11,58.88,59.0,58.0,58.72,58.72,292850
2010-06-14,59.12,59.48,58.88,59.4,59.4,216350
2010-06-15,58.84,60.4,58.84,60.12,60.12,443375
2010-06-16,60.4,60.6,60.16,60.48,60.48,343900
2010-06-17,60.48,60.76,60.0,60.32,60.32,348400
2010-06-18,60.96,60.96,60.24,60.24,60.24,933625
2010-06-21,61.16,61.56,60.96,61.24,61.24,237800
2010-06-22,60.4,60.88,59.96,60.24,60.24,441250
2010-06-23,59.84,60.2,59.2,59.24,59.24,357500
2010-06-24,59.64,59.68,59.2,59.68,59.68,445675
2010-06-25,59.72,60.56,59.64,59.96,59.96,558275
2010-06-28,60.0,60.6,59.76,60.52,60.52,307800
2010-06-29,59.68,60.28,58.48,58.6,58.6,373825
2010-06-30,58.52,58.88,58.16,58.48,58.48,416350
2010-07-01,57.88,58.64,57.16,57.48,57.48,401050
2010-07-02,58.12,59.12,57.84,58.44,58.44,417725
2010-07-05,58.4,59.04,58.32,58.56,58.56,238950
2010-07-06,58.56,60.0,58.56,59.88,59.88,318375
2010-07-07,59.32,59.56,58.6,59.28,59.28,316925
2010-07-08,59.72,60.08,59.48,59.88,59.88,357975
2010-07-09,60.32,60.52,59.28,59.8,59.8,480100
2010-07-12,60.32,60.32,59.32,59.72,59.72,323800
2010-07-13,59.52,62.08,59.52,62.0,62.0,668850
2010-07-14,62.36,63.4,61.76,63.4,63.4,472550
2010-07-15,62.2,62.4,61.08,61.52,61.52,637575
2010-07-16,61.72,62.08,60.84,61.08,61.08,546175
2010-07-19,61.12,61.2,60.2,60.52,60.52,290150
2010-07-20,60.4,60.92,59.84,60.24,60.24,341100
2010-07-21,60.76,61.6,60.24,60.28,60.28,391400
2010-07-22,60.0,61.76,60.0,61.6,61.6,330575
2010-07-23,61.36,61.84,61.12,61.72,61.72,392300
2010-07-26,62.0,62.0,60.52,60.84,60.84,368150
2010-07-27,60.72,61.2,59.96,60.04,60.04,461850
2010-07-28,60.6,60.76,59.2,59.32,59.32,412525
2010-07-29,59.32,59.72,59.0,59.0,59.0,377700
2010-07-30,59.08,59.24,58.16,58.52,58.52,395075
2010-08-02,58.56,60.28,58.56,60.0,60.0,539525
2010-08-03,59.76,60.32,59.48,60.12,60.12,355100
2010-08-04,59.84,60.84,59.76,60.76,60.76,365525
2010-08-05,60.96,61.48,60.36,60.44,60.44,277425
2010-08-06,60.44,60.8,59.4,59.76,59.76,365400
2010-08-09,60.28,60.48,59.96,60.04,60.04,220725
2010-08-10,60.12,60.16,59.52,59.84,59.84,232525
2010-08-11,59.4,59.68,58.04,58.08,58.08,323225
2010-08-12,58.0,58.48,57.52,57.72,57.72,268600
2010-08-13,57.84,58.36,57.52,58.08,58.08,215125
2010-08-16,58.4,58.56,57.28,57.96,57.96,186525
2010-08-17,58.4,59.56,57.92,59.44,59.44,364625
2010-08-18,59.56,59.76,58.68,59.48,59.48,543675
2010-08-19,59.6,59.72,58.36,58.6,58.6,305275
2010-08-20,58.52,58.76,57.6,58.36,58.36,288800
2010-08-23,58.68,58.76,58.08,58.28,58.28,232125
2010-08-24,58.0,58.16,57.2,57.48,57.48,303725
2010-08-25,57.32,57.64,56.28,56.72,56.72,345825
2010-08-26,57.36,58.2,57.32,57.52,57.52,511050
2010-08-27,57.56,58.8,57.56,58.8,58.8,463000
2010-08-30,59.16,59.16,58.4,58.88,58.88,164300
2010-08-31,58.04,59.04,58.0,58.8,58.8,500000
2010-09-01,59.16,62.4,59.0,62.16,62.16,730750
2010-09-02,61.72,62.24,60.48,60.64,60.64,371075
2010-09-03,60.72,61.84,60.44,60.88,60.88,180075
2010-09-06,61.24,62.32,61.04,62.28,62.28,249575
2010-09-07,62.36,62.36,61.08,61.48,61.48,184850
2010-09-08,61.12,62.32,60.6,62.24,62.24,359300
2010-09-09,62.2,62.96,61.92,62.76,62.76,203050
2010-09-10,62.8,62.88,62.04,62.4,62.4,267575
2010-09-13,62.88,63.32,62.56,63.2,63.2,254875
2010-09-14,63.56,64.28,63.48,63.92,63.92,360725
2010-09-15,64.0,64.0,63.0,63.2,63.2,293125
2010-09-16,63.36,64.12,63.0,63.6,63.6,274950
2010-09-17,64.36,65.2,63.8,64.28,64.28,1017600
2010-09-20,65.4,67.88,65.32,67.76,67.76,887125
2010-09-21,67.96,67.96,65.52,65.52,65.52,798975
2010-09-22,66.0,66.04,64.48,64.72,64.72,347400
2010-09-23,65.36,65.36,64.28,64.8,64.8,293275
2010-09-24,64.8,65.64,61.68,63.2,63.2,1385725
2010-09-27,63.08,64.04,62.64,63.04,63.04,531175
2010-09-28,62.6,63.64,62.0,63.6,63.6,604050
2010-09-29,63.64,64.2,62.96,63.4,63.4,485550
2010-09-30,63.0,63.96,62.64,63.52,63.52,426850
2010-10-01,63.4,63.92,63.0,63.4,63.4,355475
2010-10-04,63.24,63.56,62.24,62.4,62.4,481300
2010-10-05,62.36,62.8,62.12,62.24,62.24,494000
2010-10-06,62.48,64.2,62.28,63.8,63.8,586000
2010-10-07,63.84,63.84,62.4,62.4,62.4,504625
2010-10-08,62.4,62.64,62.12,62.56,62.56,394700
2010-10-11,63.0,63.24,62.76,62.96,62.96,407525
2010-10-12,62.44,62.8,62.12,62.56,62.56,377575
2010-10-13,62.96,63.2,62.68,62.92,62.92,432175
2010-10-14,63.16,63.16,62.16,62.52,62.52,655850
2010-10-15,63.2,63.2,62.24,62.56,62.56,420925
2010-10-18,62.68,63.0,62.16,62.2,62.2,289775
2010-10-19,62.12,62.76,62.04,62.24,62.24,272600
2010-10-20,62.28,62.36,61.84,62.04,62.04,551800
2010-10-21,62.04,63.8,61.88,63.52,63.52,655350
2010-10-22,63.6,63.8,63.08,63.24,63.24,277550
2010-10-25,63.56,64.4,63.2,63.68,63.68,317375
2010-10-26,63.56,63.56,62.4,63.2,63.2,250425
2010-10-27,63.0,63.96,62.48,62.76,62.76,178475
2010-10-28,63.72,63.76,62.76,62.88,62.88,224800
2010-10-29,63.08,63.28,62.16,63.0,63.0,287875
2010-11-01,63.6,64.24,62.8,64.0,64.0,376325
2010-11-02,64.24,65.0,64.12,64.56,64.56,345375
2010-11-03,64.72,65.0,64.0,64.0,64.0,220825
2010-11-04,64.8,65.12,64.32,65.0,65.0,311475
2010-11-05,65.32,65.52,64.72,64.96,64.96,230400
2010-11-08,65.04,65.28,64.64,65.2,65.2,240925
2010-11-09,65.44,66.2,65.2,65.44,65.44,314000
